Data;id_producto;País;PBI;id;id2;Variante Shopify;Dashboard PBI;Tipo Link
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;8207;Comuna: Tirúa, Biobío;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:8207, url:""https://app.powerbi.com/view?r=eyJrIjoiZmViMjViMGItNjhlNy00MjVlLTlkNTYtOGI1MGM4Y2FlMzJhIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Tirúa, Biobío""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;8301;Comuna: Los Angeles, Biobío;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:8301, url:""https://app.powerbi.com/view?r=eyJrIjoiOTA5MjhmYWItNzNhNS00MGNlLTliOWQtNzRhODFiOTUwNmU4IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Los Angeles, Biobío""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;8302;Comuna: Antuco, Biobío;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:8302, url:""https://app.powerbi.com/view?r=eyJrIjoiMDMwNTI5NjQtYzA0Yy00YjQyLWIxOWMtZmZkZGMzNTQyMDYzIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Antuco, Biobío""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;8303;Comuna: Cabrero, Biobío;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:8303, url:""https://app.powerbi.com/view?r=eyJrIjoiYzE1ZmNmNzctODVhNS00NmFjLWJmMjQtNGQ3MDg1YTliOWIwIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Cabrero, Biobío""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;8304;Comuna: Laja, Biobío;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:8304, url:""https://app.powerbi.com/view?r=eyJrIjoiMzcwMDM5ZGYtNGVmOC00NzA3LWE2ZmQtZTJkYjkxYmE0Yzg0IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Laja, Biobío""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;8305;Comuna: Mulchén, Biobío;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:8305, url:""https://app.powerbi.com/view?r=eyJrIjoiOTA5NGMxYzUtMTRkNC00NDhjLWI3M2MtYzAzZWRiZWY2MzgyIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Mulchén, Biobío""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;8306;Comuna: Nacimiento, Biobío;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:8306, url:""https://app.powerbi.com/view?r=eyJrIjoiN2NlNDIxZWMtNDgwOS00OWM4LThjOWEtZmFkNWNhY2VlODQ4IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Nacimiento, Biobío""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;8307;Comuna: Negrete, Biobío;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:8307, url:""https://app.powerbi.com/view?r=eyJrIjoiOTExODA2OTgtODI3MC00MDhlLWJlOGEtMjcxM2E0ODhjYzI1IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Negrete, Biobío""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;8308;Comuna: Quilaco, Biobío;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:8308, url:""https://app.powerbi.com/view?r=eyJrIjoiODM0ZjZlNTctNDgzNi00YTk4LWI4NjEtZTdmOWZmN2YwYzRhIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Quilaco, Biobío""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;8309;Comuna: Quilleco, Biobío;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:8309, url:""https://app.powerbi.com/view?r=eyJrIjoiNzNjNDNhZWUtYWY1ZC00NDllLWFmNzgtN2VkZDYwNDA1ZTA5IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Quilleco, Biobío""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;8310;Comuna: San Rosendo, Biobío;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:8310, url:""https://app.powerbi.com/view?r=eyJrIjoiZTk5YmVmYzMtZWRmYy00YzkwLTg5ZGItNGI0OWFhYzZjOWJhIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: San Rosendo, Biobío""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;8311;Comuna: Santa Bárbara, Biobío;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:8311, url:""https://app.powerbi.com/view?r=eyJrIjoiNmJiYTQyOTItNGI4Yy00ZDRkLTgyZWQtM2I2NjgxM2E4MjVjIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Santa Bárbara, Biobío""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;8312;Comuna: Tucapel, Biobío;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:8312, url:""https://app.powerbi.com/view?r=eyJrIjoiOWVkN2YxNTYtYjlmMy00MWI0LWJhYjItMGQwNWFjMTgyZmM4IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Tucapel, Biobío""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;8313;Comuna: Yumbel, Biobío;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:8313, url:""https://app.powerbi.com/view?r=eyJrIjoiMmRkNjFkYzAtMGFhYS00Y2MwLTg2M2MtZDFjMDI5ZDg0YTEyIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Yumbel, Biobío""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;8314;Comuna: Alto Biobío, Biobío;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:8314, url:""https://app.powerbi.com/view?r=eyJrIjoiMDY3NjFlNjgtZGUzMS00YzIxLTg3NjgtYWYwMGVjYTQwZDhiIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Alto Biobío, Biobío""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;9101;Comuna: Temuco, La Araucanía;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:9101, url:""https://app.powerbi.com/view?r=eyJrIjoiMzI1MjQ0NTEtNzk1OC00OTkxLTg4ZDMtN2FiZDc3OGZkZGQ1IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Temuco, La Araucanía""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;9102;Comuna: Carahue, La Araucanía;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:9102, url:""https://app.powerbi.com/view?r=eyJrIjoiMTJkOTFmMmUtOTdhNS00NDczLWIzM2YtZjI4MjM2NmYzMjlkIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Carahue, La Araucanía""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;9103;Comuna: Cunco, La Araucanía;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:9103, url:""https://app.powerbi.com/view?r=eyJrIjoiOTc3ZGU5ODItNWVlMC00OGFmLTg1MmItNGJiNzBmYjlhMDk1IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Cunco, La Araucanía""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;9104;Comuna: Curarrehue, La Araucanía;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:9104, url:""https://app.powerbi.com/view?r=eyJrIjoiMzMxNGU3YTktMDVjOS00MjVhLWI5MDItODM3NjQ5YjdkMjE2IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Curarrehue, La Araucanía""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;9105;Comuna: Freire, La Araucanía;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:9105, url:""https://app.powerbi.com/view?r=eyJrIjoiYzZmMGIzMmItYjU1YS00YTVmLWJmNDYtOWJmNTBlYTdhM2FiIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Freire, La Araucanía""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;9106;Comuna: Galvarino, La Araucanía;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:9106, url:""https://app.powerbi.com/view?r=eyJrIjoiNWJjNmI0MTctMzNlYS00YTZiLTg5NDYtZmVlOTBhNDBmZjcxIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Galvarino, La Araucanía""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;9107;Comuna: Gorbea, La Araucanía;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:9107, url:""https://app.powerbi.com/view?r=eyJrIjoiNGIzYjA0NTktOTVjYy00NWM4LThhZGQtYjI4MmM4N2VlMzVkIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Gorbea, La Araucanía""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;9108;Comuna: Lautaro, La Araucanía;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:9108, url:""https://app.powerbi.com/view?r=eyJrIjoiMWU3MTViOTctZjY2Zi00NWU0LWI3NDktZDlkOWI1ZmM1ODI4IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Lautaro, La Araucanía""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;9109;Comuna: Loncoche, La Araucanía;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:9109, url:""https://app.powerbi.com/view?r=eyJrIjoiYmU4MmFkZmItOTY0NC00MmI4LTkyOTQtOWM2NmQ5NGU3N2ZhIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Loncoche, La Araucanía""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;9110;Comuna: Melipeuco, La Araucanía;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:9110, url:""https://app.powerbi.com/view?r=eyJrIjoiMjc1NDJiZjEtYWJiNy00ZGNjLWJhNTAtZWY5YjdhMGFiYThhIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Melipeuco, La Araucanía""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;9111;Comuna: Nueva Imperial, La Araucanía;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:9111, url:""https://app.powerbi.com/view?r=eyJrIjoiZGFlMTA4MjYtYWU5NC00OGJiLWE5YWItNzg1ZTRmYTlkNDJkIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Nueva Imperial, La Araucanía""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;9112;Comuna: Padre Las Casas, La Araucanía;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:9112, url:""https://app.powerbi.com/view?r=eyJrIjoiNjlmNGExY2YtMjc2ZS00ZDE2LTkwMTAtMmQ2ZDAwNmI1NTJmIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Padre Las Casas, La Araucanía""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;9113;Comuna: Perquenco, La Araucanía;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:9113, url:""https://app.powerbi.com/view?r=eyJrIjoiNjUzZDMyZjctMTJiNy00MDgxLWFlMTItYWI0Y2E5YTAyNDBjIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Perquenco, La Araucanía""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;9114;Comuna: Pitrufquén, La Araucanía;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:9114, url:""https://app.powerbi.com/view?r=eyJrIjoiY2E0YzNmMWYtMTg1Yi00ZTZjLThlNzAtMmQ5YTY2NGRmMmJmIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Pitrufquén, La Araucanía""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;9115;Comuna: Pucón, La Araucanía;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:9115, url:""https://app.powerbi.com/view?r=eyJrIjoiMjliZjhkM2EtNTgzMy00MDM3LWE1NjUtYTc1NjAxYWMwODBkIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Pucón, La Araucanía""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;9116;Comuna: Saavedra, La Araucanía;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:9116, url:""https://app.powerbi.com/view?r=eyJrIjoiMDhlYTAzYWYtNWVmZC00NDM2LWE0NDYtYmExZWE0ZTgzOWU2IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Saavedra, La Araucanía""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;9117;Comuna: Teodoro Schmidt, La Araucanía;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:9117, url:""https://app.powerbi.com/view?r=eyJrIjoiM2JlMjZkNjMtNzI2My00MDQzLThhM2QtZWYxMjJjZjY2MjIwIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Teodoro Schmidt, La Araucanía""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;9118;Comuna: Toltén, La Araucanía;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:9118, url:""https://app.powerbi.com/view?r=eyJrIjoiOTE2MTZkMzEtYmEwNS00YjUyLWIyZDktNzJkZDE2ODZlZTFjIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Toltén, La Araucanía""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;9119;Comuna: Vilcún, La Araucanía;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:9119, url:""https://app.powerbi.com/view?r=eyJrIjoiNjdhMDUzZDAtY2NmNC00Yjk5LTgzNzMtY2VhMTIwMzM0OThmIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Vilcún, La Araucanía""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;9120;Comuna: Villarrica, La Araucanía;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:9120, url:""https://app.powerbi.com/view?r=eyJrIjoiODU0OTM5ZTEtMjZiYS00NmVmLWI2NDUtNDM4OTA0NmFhMzM5IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Villarrica, La Araucanía""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;9121;Comuna: Cholchol, La Araucanía;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:9121, url:""https://app.powerbi.com/view?r=eyJrIjoiZTM0YzkyY2QtODE3Yi00YzMzLWI5YmQtZTM4YTg0MDVhODUyIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Cholchol, La Araucanía""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;9201;Comuna: Angol, La Araucanía;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:9201, url:""https://app.powerbi.com/view?r=eyJrIjoiMDNmYjZlMzgtM2VlNi00YjZjLWE5OWItNmE2MTRlNWI5OTkxIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Angol, La Araucanía""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;9202;Comuna: Collipulli, La Araucanía;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:9202, url:""https://app.powerbi.com/view?r=eyJrIjoiOGJiNGZkOTItMDY3NC00MTI1LWJkOWEtNTI0ODc5YTVkODRlIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Collipulli, La Araucanía""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;9203;Comuna: Curacautín, La Araucanía;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:9203, url:""https://app.powerbi.com/view?r=eyJrIjoiOWFkZjJhM2ItYmY4ZC00NTU5LWFlNWItZWQwYWM3ZTI0ZmNkIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Curacautín, La Araucanía""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;9204;Comuna: Ercilla, La Araucanía;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:9204, url:""https://app.powerbi.com/view?r=eyJrIjoiZmE1ZmE0MDYtN2JlOS00ZWI1LTgwZTQtNjM5NmYxYjA0NjVmIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Ercilla, La Araucanía""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;9205;Comuna: Lonquimay, La Araucanía;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:9205, url:""https://app.powerbi.com/view?r=eyJrIjoiMTExNDBjM2ItZjYwNS00ZjM4LWE3N2QtMTEyODM1MTQyN2VmIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Lonquimay, La Araucanía""));";PBI
DATAEDUCACIÓN;0010-01-00014;Chile;SI;4;9206;Comuna: Los Sauces, La Araucanía;"dashboards.Add(new PowerBiDash(titulo:""Ranking Comunal de Establecimientos Educacionales - Chile"", id:4, id2:9206, url:""https://app.powerbi.com/view?r=eyJrIjoiNTFiMzViNjktYmMyZC00NzU5LTkxZjYtNjE1MmFiMTMzZTZkIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9"", comentario:""DATA: DATAEDUCACIÓN || País: Chile || Variante: SI || Tipo Variante: Comuna || Variante Shopify: Comuna: Los Sauces, La Araucanía""));";PBI
